date,base_temperature,base_precip_mm,base_wind_kmh,base_gust_kmh,base_new_snow_cm,base_cloud_pct,top_temperature,top_precip_mm,top_wind_kmh,top_gust_kmh,top_new_snow_cm,top_cloud_pct,avg_temp_c,wind_max_kmh,new_snow_cm,sky_clear_ratio,hist_snow_factor,hist_temp_factor,hist_wind_factor,hist_sun_factor,hist_ski_score,hist_ski_label,hist_penalty_snow,hist_penalty_temp,hist_penalty_wind,hist_penalty_sun,hist_main_penalty_reason
2022-09-16,11.245833333333332,1.5,10.0,28.1,0.0,51.25,6.333333333333333,1.9,7.9,33.1,0.0,57.916666666666664,8.789583333333333,10.0,0.0,0.4541666666666667,0.0,0.0,0.8,0.22023809523809534,14.0,Bad,0.5,0.25,0.03,0.078,No recent snowfall + warm conditions
2022-09-17,12.995833333333332,0.0,13.4,34.2,0.0,18.25,8.070833333333333,0.0,6.8,28.8,0.0,24.375,10.533333333333331,13.4,0.0,0.786875,0.0,0.0,0.732,0.6955357142857144,18.0,Bad,0.5,0.25,0.04,0.03,No recent snowfall + warm conditions
2022-09-18,14.5375,3.1,9.0,26.6,0.0,41.291666666666664,10.583333333333334,0.7,7.8,36.4,0.0,41.416666666666664,12.560416666666667,9.0,0.0,0.5864583333333333,0.0,0.0,0.8200000000000001,0.40922619047619047,16.0,Bad,0.5,0.25,0.027,0.059,No recent snowfall + warm conditions
2022-09-19,13.245833333333332,12.2,12.1,29.9,0.0,51.75,9.404166666666667,4.6,10.5,34.9,0.0,63.916666666666664,11.325,12.1,0.0,0.42166666666666675,0.0,0.0,0.758,0.17380952380952394,13.0,Bad,0.5,0.25,0.036,0.083,No recent snowfall + warm conditions
2022-09-20,13.008333333333333,15.6,6.4,29.5,0.0,45.541666666666664,9.070833333333333,2.7,8.1,28.8,0.0,46.625,11.039583333333333,8.1,0.0,0.5391666666666668,0.0,0.0,0.838,0.3416666666666669,16.0,Bad,0.5,0.25,0.024,0.066,No recent snowfall + warm conditions
2022-09-21,11.783333333333333,8.8,11.3,36.4,0.0,68.04166666666667,7.3125,1.9,10.0,41.8,0.0,70.91666666666667,9.547916666666666,11.3,0.0,0.3052083333333333,0.0,0.0,0.774,0.007440476190476165,12.0,Bad,0.5,0.25,0.034,0.099,No recent snowfall + warm conditions
2022-09-22,10.516666666666667,6.499999999999999,13.5,31.7,0.0,31.666666666666668,5.820833333333333,7.7,9.9,35.6,0.0,37.958333333333336,8.16875,13.5,0.0,0.651875,0.0,0.0,0.73,0.5026785714285714,16.0,Bad,0.5,0.25,0.04,0.05,No recent snowfall + warm conditions
2022-09-23,11.079166666666666,3.8000000000000003,10.3,31.7,0.0,40.958333333333336,6.3125,4.6,6.6,26.3,0.0,45.791666666666664,8.695833333333333,10.3,0.0,0.5662499999999999,0.0,0.0,0.794,0.3803571428571428,16.0,Bad,0.5,0.25,0.031,0.062,No recent snowfall + warm conditions
2022-09-24,10.7125,0.0,15.9,47.5,0.0,48.958333333333336,6.7124999999999995,0.2,14.5,55.4,0.0,47.208333333333336,8.7125,15.9,0.0,0.5191666666666667,0.0,0.0,0.6819999999999999,0.31309523809523815,13.0,Bad,0.5,0.25,0.048,0.069,No recent snowfall + warm conditions
2022-09-25,9.629166666666666,0.0,10.5,38.5,0.0,88.5,5.4624999999999995,0.0,10.8,47.9,0.0,88.79166666666667,7.5458333333333325,10.8,0.0,0.11354166666666654,0.0,0.0,0.784,0.0,12.0,Bad,0.5,0.25,0.032,0.1,No recent snowfall + warm conditions
2022-09-26,7.095833333333334,0.0,14.7,44.6,0.0,14.083333333333334,2.7125,0.0,11.6,45.7,0.0,18.0,4.904166666666667,14.7,0.0,0.8395833333333333,0.0,0.009583333333333277,0.706,0.7708333333333334,19.0,Bad,0.5,0.248,0.044,0.023,No recent snowfall + warm conditions
2022-09-27,6.8875,0.0,13.8,39.2,0.0,0.3333333333333333,2.5124999999999997,0.0,12.1,46.1,0.0,0.5833333333333334,4.7,13.8,0.0,0.9954166666666666,0.0,0.030000000000000027,0.724,0.9934523809523809,22.0,Bad,0.5,0.242,0.041,0.001,No recent snowfall + warm conditions
2022-09-28,7.966666666666666,0.0,13.9,41.0,0.0,0.6666666666666666,4.445833333333334,0.0,11.6,46.4,0.0,0.16666666666666666,6.20625,13.9,0.0,0.9958333333333333,0.0,0.0,0.722,0.9940476190476191,21.0,Bad,0.5,0.25,0.042,0.001,No recent snowfall + warm conditions
2022-09-29,6.741666666666667,7.2,20.3,63.7,0.0,48.666666666666664,3.0833333333333335,5.7,17.6,79.9,0.0,51.416666666666664,4.9125000000000005,20.3,0.0,0.4995833333333334,0.0,0.008749999999999813,0.594,0.2851190476190477,12.0,Bad,0.5,0.248,0.061,0.071,No recent snowfall + warm conditions
2022-09-30,4.8500000000000005,2.4,17.2,58.7,0.0,28.75,0.2416666666666667,2.7,14.4,77.8,0.0,27.583333333333332,2.5458333333333334,17.2,0.0,0.7183333333333334,0.0,0.24541666666666662,0.656,0.5976190476190477,22.0,Bad,0.5,0.189,0.052,0.04,No recent snowfall + mild temperatures
2022-10-01,7.279166666666666,0.0,12.6,34.9,0.0,51.166666666666664,3.1750000000000003,0.0,8.5,46.1,0.0,51.875,5.227083333333333,12.6,0.0,0.48479166666666673,0.0,0.0,0.748,0.26398809523809535,14.0,Bad,0.5,0.25,0.038,0.074,No recent snowfall + warm conditions
2022-10-02,12.591666666666667,0.0,10.2,49.7,0.0,37.208333333333336,8.674999999999999,0.0,12.8,77.8,0.0,35.583333333333336,10.633333333333333,12.8,0.0,0.6360416666666666,0.0,0.0,0.744,0.48005952380952377,16.0,Bad,0.5,0.25,0.038,0.052,No recent snowfall + warm conditions
2022-10-03,12.504166666666668,3.4000000000000004,13.7,46.4,0.0,61.791666666666664,7.875,3.4,12.3,76.0,0.0,61.291666666666664,10.189583333333335,13.7,0.0,0.3845833333333334,0.0,0.0,0.726,0.12083333333333343,12.0,Bad,0.5,0.25,0.041,0.088,No recent snowfall + warm conditions
2022-10-04,11.387500000000001,1.9000000000000001,14.8,40.3,0.0,56.166666666666664,6.879166666666666,2.4,11.6,53.6,0.0,59.083333333333336,9.133333333333333,14.8,0.0,0.42374999999999996,0.0,0.0,0.704,0.17678571428571427,12.0,Bad,0.5,0.25,0.044,0.082,No recent snowfall + warm conditions
2022-10-05,12.125,1.8,19.5,49.3,0.0,32.291666666666664,6.8875,6.5,15.1,61.6,0.0,37.666666666666664,9.50625,19.5,0.0,0.6502083333333333,0.0,0.0,0.61,0.500297619047619,14.0,Bad,0.5,0.25,0.058,0.05,No recent snowfall + warm conditions
2022-10-06,10.008333333333333,3.5,12.4,33.5,0.0,19.125,4.133333333333334,4.4,9.6,52.6,0.0,41.916666666666664,7.070833333333333,12.4,0.0,0.6947916666666667,0.0,0.0,0.752,0.5639880952380953,17.0,Bad,0.5,0.25,0.037,0.044,No recent snowfall + warm conditions
2022-10-07,9.370833333333334,0.5,10.1,25.6,0.0,55.125,5.133333333333334,1.0,8.5,27.0,0.0,57.333333333333336,7.252083333333333,10.1,0.0,0.43770833333333325,0.0,0.0,0.798,0.1967261904761904,14.0,Bad,0.5,0.25,0.03,0.08,No recent snowfall + warm conditions
2022-10-08,10.4125,2.8000000000000003,8.9,30.2,0.0,43.25,5.941666666666666,1.7,7.9,32.8,0.0,43.083333333333336,8.177083333333332,8.9,0.0,0.5683333333333334,0.0,0.0,0.822,0.3833333333333334,16.0,Bad,0.5,0.25,0.027,0.062,No recent snowfall + warm conditions
2022-10-09,10.008333333333333,1.7,11.7,42.8,0.0,40.666666666666664,5.683333333333334,6.2,11.0,50.0,0.0,49.416666666666664,7.845833333333333,11.7,0.0,0.5495833333333333,0.0,0.0,0.766,0.35654761904761906,15.0,Bad,0.5,0.25,0.035,0.064,No recent snowfall + warm conditions
2022-10-10,7.733333333333333,2.1,11.0,30.6,0.0,62.125,3.6041666666666665,2.9,8.5,28.8,0.0,77.25,5.66875,11.0,0.0,0.303125,0.0,0.0,0.78,0.004464285714285698,12.0,Bad,0.5,0.25,0.033,0.1,No recent snowfall + warm conditions
2022-10-11,8.054166666666667,11.899999999999999,11.7,33.5,0.14,94.83333333333333,3.0208333333333335,1.8,6.2,29.9,0.0,97.20833333333333,5.5375000000000005,11.7,0.07,0.03979166666666667,0.007000000000000001,0.0,0.766,0.0,12.0,Bad,0.496,0.25,0.035,0.1,No recent snowfall + warm conditions
2022-10-12,8.345833333333333,1.1,13.1,31.0,0.0,74.58333333333333,2.8333333333333335,2.5,9.5,37.8,0.0,83.79166666666667,5.589583333333334,13.1,0.0,0.208125,0.0,0.0,0.738,0.0,11.0,Bad,0.5,0.25,0.039,0.1,No recent snowfall + warm conditions
2022-10-13,8.520833333333334,0.0,12.3,30.2,0.0,19.125,4.2,0.1,9.4,37.4,0.0,25.333333333333332,6.3604166666666675,12.3,0.0,0.7777083333333333,0.0,0.0,0.754,0.6824404761904762,18.0,Bad,0.5,0.25,0.037,0.032,No recent snowfall + warm conditions
2022-10-14,9.891666666666667,0.0,8.2,23.8,0.0,4.541666666666667,5.8999999999999995,0.0,7.7,33.1,0.0,6.916666666666667,7.895833333333334,8.2,0.0,0.9427083333333334,0.0,0.0,0.8360000000000001,0.9181547619047621,22.0,Bad,0.5,0.25,0.025,0.008,No recent snowfall + warm conditions
2022-10-15,11.470833333333333,0.1,20.0,68.0,0.0,2.5833333333333335,6.8625,1.8,19.4,83.9,0.0,2.625,9.166666666666666,20.0,0.0,0.9739583333333334,0.0,0.0,0.6,0.9627976190476193,19.0,Bad,0.5,0.25,0.06,0.004,No recent snowfall + warm conditions
2022-10-16,11.970833333333333,1.5,13.7,55.1,0.0,65.0,7.383333333333333,0.3,16.7,82.1,0.0,66.75,9.677083333333332,16.7,0.0,0.34125000000000005,0.0,0.0,0.666,0.058928571428571525,11.0,Bad,0.5,0.25,0.05,0.094,No recent snowfall + warm conditions
2022-10-17,11.883333333333333,3.6999999999999997,19.8,67.7,0.0,44.375,6.329166666666667,10.0,20.2,87.5,0.0,48.833333333333336,9.10625,20.2,0.0,0.5339583333333333,0.0,0.0,0.5960000000000001,0.3342261904761905,12.0,Bad,0.5,0.25,0.061,0.067,No recent snowfall + warm conditions
2022-10-18,13.025,0.30000000000000004,19.1,65.5,0.0,56.458333333333336,8.033333333333333,7.8,18.1,76.3,0.0,56.916666666666664,10.529166666666667,19.1,0.0,0.433125,0.0,0.0,0.618,0.19017857142857142,11.0,Bad,0.5,0.25,0.057,0.081,No recent snowfall + warm conditions
2022-10-19,13.1,1.9000000000000001,20.8,70.6,0.0,88.75,7.516666666666667,12.8,18.8,82.1,0.0,85.75,10.308333333333334,20.8,0.0,0.12749999999999995,0.0,0.0,0.584,0.0,9.0,Bad,0.5,0.25,0.062,0.1,No recent snowfall + warm conditions
2022-10-20,11.229166666666666,0.2,21.4,83.2,0.0,98.33333333333333,5.395833333333333,9.4,20.1,104.8,0.0,99.45833333333333,8.3125,21.4,0.0,0.011041666666666727,0.0,0.0,0.5720000000000001,0.0,9.0,Bad,0.5,0.25,0.064,0.1,No recent snowfall + warm conditions
2022-10-21,11.770833333333334,0.0,23.1,85.7,0.0,94.16666666666667,5.808333333333334,0.6,19.4,109.4,0.0,93.54166666666667,8.789583333333333,23.1,0.0,0.06145833333333328,0.0,0.0,0.538,0.0,8.0,Bad,0.5,0.25,0.069,0.1,No recent snowfall + warm conditions
2022-10-22,12.9125,0.0,25.2,86.4,0.0,95.29166666666667,6.758333333333333,0.0,21.6,105.5,0.0,96.0,9.835416666666667,25.2,0.0,0.04354166666666659,0.0,0.0,0.496,0.0,7.0,Bad,0.5,0.25,0.076,0.1,No recent snowfall + warm conditions
2022-10-23,11.65,0.0,19.6,73.8,0.0,85.54166666666667,5.641666666666667,0.0,18.1,86.8,0.0,85.45833333333333,8.645833333333334,19.6,0.0,0.14500000000000002,0.0,0.0,0.608,0.0,9.0,Bad,0.5,0.25,0.059,0.1,No recent snowfall + warm conditions
2022-10-24,11.958333333333334,0.0,18.1,64.1,0.0,49.541666666666664,6.1875,0.0,17.0,85.3,0.0,54.333333333333336,9.072916666666668,18.1,0.0,0.48062499999999997,0.0,0.0,0.6379999999999999,0.25803571428571426,12.0,Bad,0.5,0.25,0.054,0.074,No recent snowfall + warm conditions
2022-10-25,12.166666666666666,0.0,17.0,64.4,0.0,86.875,6.5375000000000005,0.0,16.3,75.2,0.0,79.08333333333333,9.352083333333333,17.0,0.0,0.1702083333333334,0.0,0.0,0.6599999999999999,0.0,10.0,Bad,0.5,0.25,0.051,0.1,No recent snowfall + warm conditions
2022-10-26,11.695833333333333,0.8,10.3,41.0,0.0,91.58333333333333,7.858333333333333,0.4,13.0,57.6,0.0,89.375,9.777083333333334,13.0,0.0,0.09520833333333345,0.0,0.0,0.74,0.0,11.0,Bad,0.5,0.25,0.039,0.1,No recent snowfall + warm conditions
2022-10-27,12.120833333333332,0.0,11.2,34.9,0.0,44.125,8.275,0.0,8.7,48.6,0.0,40.291666666666664,10.197916666666666,11.2,0.0,0.5779166666666666,0.0,0.0,0.776,0.3970238095238095,16.0,Bad,0.5,0.25,0.034,0.06,No recent snowfall + warm conditions
2022-10-28,14.441666666666668,0.0,10.8,22.0,0.0,74.79166666666667,9.029166666666667,0.0,6.8,23.4,0.0,73.75,11.735416666666667,10.8,0.0,0.2572916666666666,0.0,0.0,0.784,0.0,12.0,Bad,0.5,0.25,0.032,0.1,No recent snowfall + warm conditions
2022-10-29,13.816666666666668,0.0,11.2,36.7,0.0,82.125,8.379166666666666,0.0,10.4,37.4,0.0,81.70833333333333,11.097916666666666,11.2,0.0,0.1808333333333334,0.0,0.0,0.776,0.0,12.0,Bad,0.5,0.25,0.034,0.1,No recent snowfall + warm conditions
2022-10-30,10.958333333333334,0.0,22.6,72.4,0.0,79.79166666666667,6.458333333333333,0.6,20.0,88.2,0.0,86.20833333333333,8.708333333333334,22.6,0.0,0.17000000000000004,0.0,0.0,0.548,0.0,8.0,Bad,0.5,0.25,0.068,0.1,No recent snowfall + warm conditions
2022-10-31,10.666666666666666,0.8,22.3,74.2,0.0,78.45833333333333,4.675,1.4,19.9,86.0,0.0,79.20833333333333,7.6708333333333325,22.3,0.0,0.21166666666666667,0.0,0.0,0.554,0.0,8.0,Bad,0.5,0.25,0.067,0.1,No recent snowfall + warm conditions
2022-11-01,9.679166666666667,0.0,15.0,52.2,0.0,34.791666666666664,4.2875000000000005,0.4,15.6,63.4,0.0,43.375,6.983333333333334,15.6,0.0,0.6091666666666666,0.0,0.0,0.688,0.44166666666666665,15.0,Bad,0.5,0.25,0.047,0.056,No recent snowfall + warm conditions
2022-11-02,8.258333333333333,0.0,9.7,39.2,0.0,21.25,3.75,0.0,11.8,53.6,0.0,19.375,6.004166666666666,11.8,0.0,0.796875,0.0,0.0,0.764,0.7098214285714286,19.0,Bad,0.5,0.25,0.035,0.029,No recent snowfall + warm conditions
2022-11-03,8.291666666666666,0.0,12.9,49.7,0.0,89.20833333333333,2.733333333333333,0.2,13.8,65.2,0.07,90.33333333333333,5.512499999999999,13.8,0.035,0.10229166666666667,0.0035000000000000005,0.0,0.724,0.0,11.0,Bad,0.498,0.25,0.041,0.1,No recent snowfall + warm conditions
2022-11-04,7.25,0.0,11.6,37.1,0.0,90.29166666666667,3.283333333333333,0.0,10.8,56.2,0.0,88.91666666666667,5.266666666666667,11.6,0.0,0.10395833333333326,0.0,0.0,0.768,0.0,12.0,Bad,0.5,0.25,0.035,0.1,No recent snowfall + warm conditions
2022-11-05,8.225,0.0,10.8,27.4,0.0,15.75,4.883333333333334,0.0,10.8,41.0,0.0,18.416666666666668,6.554166666666667,10.8,0.0,0.8291666666666666,0.0,0.0,0.784,0.7559523809523808,19.0,Bad,0.5,0.25,0.032,0.024,No recent snowfall + warm conditions
2022-11-06,9.512500000000001,0.0,10.3,29.5,0.0,3.8333333333333335,6.825,0.0,8.0,33.1,0.0,3.5,8.168750000000001,10.3,0.0,0.9633333333333334,0.0,0.0,0.794,0.9476190476190477,21.0,Bad,0.5,0.25,0.031,0.005,No recent snowfall + warm conditions
2022-11-07,9.495833333333334,0.0,9.5,43.2,0.0,2.1666666666666665,4.591666666666667,0.0,12.2,63.4,0.0,2.1666666666666665,7.04375,12.2,0.0,0.9783333333333334,0.0,0.0,0.756,0.9690476190476193,21.0,Bad,0.5,0.25,0.037,0.003,No recent snowfall + warm conditions
2022-11-08,7.970833333333334,0.0,17.4,65.9,0.0,71.41666666666667,2.8375,0.0,17.4,85.3,0.0,74.16666666666667,5.404166666666667,17.4,0.0,0.27208333333333323,0.0,0.0,0.652,0.0,10.0,Bad,0.5,0.25,0.052,0.1,No recent snowfall + warm conditions
2022-11-09,5.479166666666667,1.9,14.0,48.6,0.0,71.16666666666667,1.4416666666666667,1.5999999999999999,13.4,66.2,0.0,73.41666666666667,3.4604166666666667,14.0,0.0,0.27708333333333324,0.0,0.1539583333333333,0.72,0.0,15.0,Bad,0.5,0.212,0.042,0.1,No recent snowfall + warm conditions
2022-11-10,3.8874999999999997,0.0,10.5,24.8,0.0,19.541666666666668,0.11666666666666665,0.0,7.3,29.9,0.0,52.75,2.002083333333333,10.5,0.0,0.6385416666666666,0.0,0.2997916666666667,0.79,0.4836309523809523,24.0,Bad,0.5,0.175,0.031,0.052,No recent snowfall + mild temperatures
2022-11-11,3.6999999999999997,0.8,7.6,49.0,0.07,23.666666666666668,-0.7333333333333334,1.1,12.2,83.5,0.35000000000000003,35.291666666666664,1.4833333333333332,12.2,0.21000000000000002,0.7052083333333334,0.021,0.3516666666666667,0.756,0.5788690476190478,27.0,Bad,0.49,0.162,0.037,0.042,Very low snowfall + mild temperatures
2022-11-12,6.283333333333334,0.2,19.6,73.8,0.0,35.166666666666664,0.8958333333333334,1.7999999999999998,15.7,91.8,0.91,43.666666666666664,3.5895833333333336,19.6,0.455,0.6058333333333333,0.0455,0.14104166666666662,0.608,0.43690476190476196,19.0,Bad,0.477,0.215,0.059,0.056,Very low snowfall + warm conditions
2022-11-13,6.5375000000000005,0.0,11.6,36.7,0.0,3.9166666666666665,2.6875,0.0,9.0,47.5,0.0,2.6666666666666665,4.612500000000001,11.6,0.0,0.9670833333333333,0.0,0.03874999999999995,0.768,0.9529761904761904,22.0,Bad,0.5,0.24,0.035,0.005,No recent snowfall + warm conditions
2022-11-14,5.6625000000000005,0.0,16.8,54.7,0.0,58.541666666666664,2.5083333333333333,0.0,14.1,62.3,0.0,57.333333333333336,4.085416666666667,16.8,0.0,0.420625,0.0,0.09145833333333331,0.6639999999999999,0.17232142857142863,14.0,Bad,0.5,0.227,0.05,0.083,No recent snowfall + warm conditions
2022-11-15,4.7749999999999995,3.5999999999999996,22.3,74.2,0.0,89.08333333333333,-0.425,4.1,18.4,91.1,0.0,90.20833333333333,2.175,22.3,0.0,0.10354166666666675,0.0,0.2825,0.554,0.0,15.0,Bad,0.5,0.179,0.067,0.1,No recent snowfall + mild temperatures
2022-11-16,5.3625,14.4,27.0,85.7,0.0,100.0,0.49583333333333335,19.3,21.2,104.4,0.0,100.0,2.9291666666666667,27.0,0.0,0.0,0.0,0.20708333333333329,0.45999999999999996,0.0,12.0,Bad,0.5,0.198,0.081,0.1,No recent snowfall + mild temperatures
2022-11-17,5.866666666666667,2.9,23.9,73.8,0.0,98.70833333333333,1.0833333333333333,2.7,18.2,90.7,0.0,98.66666666666667,3.475,23.9,0.0,0.013125000000000053,0.0,0.15250000000000008,0.522,0.0,12.0,Bad,0.5,0.212,0.072,0.1,No recent snowfall + warm conditions
2022-11-18,2.3541666666666665,18.2,23.0,77.4,2.59,99.79166666666667,-2.3583333333333334,15.6,22.3,95.4,3.36,99.79166666666667,-0.002083333333333437,23.0,2.9749999999999996,0.002083333333333326,0.2975,0.5002083333333334,0.54,0.0,35.0,Meh,0.351,0.125,0.069,0.1,Low snowfall + marginal cold
2022-11-19,-2.7875,0.9,17.3,52.2,0.6300000000000001,70.58333333333333,-8.2875,0.4,16.6,86.4,0.35000000000000003,96.29166666666667,-5.5375,17.3,0.4900000000000001,0.16562500000000002,0.04900000000000001,1.0,0.6539999999999999,0.0,37.0,Meh,0.476,0.0,0.052,0.1,Very low snowfall
2022-11-20,1.4749999999999999,0.0,10.4,39.2,0.0,45.875,-3.216666666666667,0.0,12.8,76.3,0.0,57.291666666666664,-0.8708333333333335,12.8,0.0,0.48416666666666675,0.0,0.5870833333333334,0.744,0.2630952380952382,28.0,Bad,0.5,0.103,0.038,0.074,No recent snowfall
2022-11-21,4.254166666666666,11.799999999999999,29.0,100.1,0.0,63.791666666666664,-0.050000000000000024,10.8,26.3,134.3,0.0,62.666666666666664,2.1020833333333333,29.0,0.0,0.3677083333333333,0.0,0.28979166666666667,0.42000000000000004,0.09672619047619045,15.0,Bad,0.5,0.178,0.087,0.09,No recent snowfall + mild temperatures
2022-11-22,1.8083333333333333,1.4000000000000001,20.2,81.4,0.0,99.83333333333333,-2.6791666666666667,2.3,22.4,130.7,0.07,99.95833333333333,-0.4354166666666667,22.4,0.035,0.0010416666666667185,0.0035000000000000005,0.5435416666666667,0.552,0.0,22.0,Bad,0.498,0.114,0.067,0.1,No recent snowfall
2022-11-23,4.6375,0.2,21.3,74.2,0.0,66.33333333333333,0.3416666666666666,0.2,16.9,105.1,0.0,67.45833333333333,2.4895833333333335,21.3,0.0,0.3310416666666667,0.0,0.2510416666666666,0.5740000000000001,0.04434523809523813,15.0,Bad,0.5,0.187,0.064,0.096,No recent snowfall + mild temperatures
2022-11-24,6.2124999999999995,0.0,11.7,42.1,0.0,45.5,4.7625,0.0,11.6,58.0,0.0,47.25,5.4875,11.7,0.0,0.53625,0.0,0.0,0.766,0.3375,15.0,Bad,0.5,0.25,0.035,0.066,No recent snowfall + warm conditions
2022-11-25,6.170833333333333,0.0,9.9,33.5,0.0,69.75,3.8666666666666667,0.0,9.0,42.5,0.0,68.45833333333333,5.01875,9.9,0.0,0.30895833333333345,0.0,0.0,0.802,0.012797619047619224,12.0,Bad,0.5,0.25,0.03,0.099,No recent snowfall + warm conditions
2022-11-26,10.5625,0.0,9.7,31.0,0.0,8.916666666666666,4.445833333333334,0.0,14.5,62.3,0.0,9.583333333333334,7.504166666666666,14.5,0.0,0.9075,0.0,0.0,0.71,0.8678571428571428,19.0,Bad,0.5,0.25,0.044,0.013,No recent snowfall + warm conditions
2022-11-27,8.366666666666667,0.0,13.5,45.4,0.0,71.0,6.054166666666667,0.0,11.3,60.1,0.0,71.58333333333333,7.210416666666667,13.5,0.0,0.28708333333333347,0.0,0.0,0.73,0.0,11.0,Bad,0.5,0.25,0.04,0.1,No recent snowfall + warm conditions
2022-11-28,2.216666666666667,0.0,14.0,60.1,0.0,16.291666666666668,-2.0458333333333334,0.0,16.0,104.0,0.0,15.041666666666666,0.0854166666666667,16.0,0.0,0.8433333333333333,0.0,0.49145833333333333,0.6799999999999999,0.7761904761904761,30.0,Meh,0.5,0.127,0.048,0.022,No recent snowfall + marginal cold
2022-11-29,2.6916666666666664,0.0,8.7,29.2,0.0,26.541666666666668,-1.2249999999999999,0.0,8.7,50.8,0.0,29.083333333333332,0.7333333333333333,8.7,0.0,0.721875,0.0,0.42666666666666664,0.8260000000000001,0.6026785714285715,29.0,Bad,0.5,0.143,0.026,0.04,No recent snowfall + marginal cold
2022-11-30,3.2083333333333335,0.0,12.6,40.0,0.0,60.458333333333336,0.12916666666666668,0.0,10.4,49.3,0.0,59.208333333333336,1.6687500000000002,12.6,0.0,0.4016666666666666,0.0,0.333125,0.748,0.1452380952380952,21.0,Bad,0.5,0.167,0.038,0.085,No recent snowfall + mild temperatures
2022-12-01,1.5666666666666667,0.1,10.3,22.3,0.07,88.79166666666667,-3.1,0.2,9.1,31.0,0.14,97.25,-0.7666666666666667,10.3,0.10500000000000001,0.06979166666666659,0.0105,0.5766666666666667,0.794,0.0,27.0,Bad,0.495,0.106,0.031,0.1,Very low snowfall
2022-12-02,-1.4708333333333332,3.9,7.4,24.5,2.73,61.666666666666664,-6.291666666666667,4.1,6.2,29.9,2.87,91.29166666666667,-3.88125,7.4,2.8,0.23520833333333324,0.27999999999999997,0.888125,0.852,0.0,49.0,Meh,0.36,0.028,0.022,0.1,Low snowfall + low visibility
2022-12-03,-2.5708333333333333,0.0,11.9,45.4,0.0,44.125,-6.616666666666667,0.2,10.5,58.3,0.14,64.29166666666667,-4.59375,11.9,0.07,0.45791666666666664,0.007000000000000001,0.959375,0.762,0.2255952380952381,38.0,Meh,0.496,0.01,0.036,0.077,No recent snowfall
2022-12-04,1.3083333333333333,0.5,17.1,60.1,0.0,87.83333333333333,-4.283333333333333,2.0,15.3,73.8,1.4000000000000001,96.33333333333333,-1.4874999999999998,17.1,0.7000000000000001,0.07916666666666672,0.07,0.6487499999999999,0.6579999999999999,0.0,30.0,Meh,0.465,0.088,0.051,0.1,Very low snowfall
2022-12-05,2.475,2.0,8.4,50.4,0.28,94.08333333333333,-2.658333333333333,9.3,14.4,85.7,6.51,97.375,-0.09166666666666656,14.4,3.395,0.04270833333333346,0.3395,0.5091666666666667,0.712,0.0,40.0,Meh,0.33,0.123,0.043,0.1,Low snowfall + marginal cold
2022-12-06,0.8875000000000001,10.1,10.8,62.6,4.55,92.58333333333333,-3.3874999999999997,13.8,20.4,104.0,8.889999999999999,99.83333333333333,-1.2499999999999998,20.4,6.719999999999999,0.03791666666666671,0.6719999999999999,0.625,0.5920000000000001,0.0,58.0,Good,0.164,0.094,0.061,0.1,Low snowfall + low visibility
2022-12-07,-1.9416666666666667,0.1,10.6,38.2,0.0,65.04166666666667,-3.466666666666667,0.1,10.3,53.6,0.0,65.625,-2.7041666666666666,10.6,0.0,0.34666666666666657,0.0,0.7704166666666666,0.788,0.06666666666666654,32.0,Meh,0.5,0.057,0.032,0.093,No recent snowfall
2022-12-08,2.7875,6.1,20.4,81.7,1.47,99.45833333333333,-2.7541666666666664,11.7,16.0,101.9,2.5900000000000003,99.95833333333333,0.01666666666666683,20.4,2.0300000000000002,0.0029166666666666785,0.203,0.4983333333333333,0.5920000000000001,0.0,31.0,Meh,0.398,0.125,0.061,0.1,Low snowfall + marginal cold
2022-12-09,2.733333333333333,20.8,24.4,85.3,1.96,100.0,-2.65,21.1,19.9,106.6,6.93,100.0,0.04166666666666652,24.4,4.445,0.0,0.4445,0.49583333333333335,0.512,0.0,42.0,Meh,0.278,0.126,0.073,0.1,Low snowfall + marginal cold
2022-12-10,0.9083333333333333,3.6,24.2,80.3,0.07,99.33333333333333,-4.741666666666666,3.8000000000000003,20.0,101.9,2.38,99.375,-1.9166666666666665,24.2,1.2249999999999999,0.006458333333333455,0.12249999999999998,0.6916666666666667,0.516,0.0,31.0,Meh,0.439,0.077,0.073,0.1,Very low snowfall
2022-12-11,4.325,27.5,32.2,114.8,0.0,100.0,-1.3833333333333335,35.1,22.1,131.4,0.07,100.0,1.4708333333333332,32.2,0.035,0.0,0.0035000000000000005,0.35291666666666666,0.356,0.0,14.0,Bad,0.498,0.162,0.097,0.1,No recent snowfall + mild temperatures
2022-12-12,4.883333333333334,2.3,30.0,98.6,0.0,94.625,-1.1708333333333332,1.3,24.9,125.3,0.0,96.41666666666667,1.8562500000000002,30.0,0.0,0.04479166666666656,0.0,0.31437499999999996,0.4,0.0,14.0,Bad,0.5,0.171,0.09,0.1,No recent snowfall + mild temperatures
2022-12-13,6.470833333333334,18.5,33.5,112.3,0.0,96.66666666666667,1.6624999999999999,22.6,27.8,135.4,0.0,98.33333333333333,4.066666666666667,33.5,0.0,0.025000000000000022,0.0,0.09333333333333338,0.32999999999999996,0.0,7.0,Bad,0.5,0.227,0.1,0.1,No recent snowfall + warm conditions
